filename,total_loss,loss_cls,loss_bbox,loss_offset,loss_dir,loss_attr
n015-2018-07-24-11-22-45+0800__CAM_FRONT_LEFT__1532402928654844.jpg,141.95598981529474,0.4096244275569916,0.0,138.0684356689453,0.053847938776016235,1.2322906255722046
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385092654799.jpg,141.8089299587591,0.07935973256826401,0.0,141.0743865966797,0.00031366918119601905,0.00015837792307138443
n015-2018-11-21-19-38-26+0800__CAM_FRONT_RIGHT__1542800368920339.jpg,141.12415987439454,0.1410824954509735,0.0,138.61705017089844,0.0029742252081632614,0.04605412855744362
n015-2018-11-21-19-38-26+0800__CAM_BACK_LEFT__1542800863947423.jpg,140.94609943777323,0.2871904671192169,0.0,137.36651611328125,0.9007800221443176,0.7063919901847839
n015-2018-11-21-19-38-26+0800__CAM_FRONT_RIGHT__1542800367920339.jpg,139.47918237221893,0.049829743802547455,0.0,138.0514678955078,0.0015103736659511924,0.013312901370227337
n008-2018-08-30-15-16-55-0400__CAM_FRONT_LEFT__1535657122104799.jpg,139.2998705067439,0.5225037932395935,0.0,136.6214141845703,0.0014825508696958423,1.1353412866592407
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385092104799.jpg,138.8198631236155,0.0177165400236845,0.0,138.14772033691406,0.00028204190311953425,0.00027820313698612154
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800377877893.jpg,138.3033216786862,0.05663219839334488,0.0,136.5220184326172,0.00024832520284689963,0.0009601743659004569
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800377877893.jpg,138.3033216786862,0.05663219839334488,0.0,136.5220184326172,0.00024832520284689963,0.0009601743659004569
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385094104799.jpg,137.27192813224974,0.06586215645074844,0.0,136.37107849121094,0.0006404523737728596,0.00010494489106349647
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800370927893.jpg,137.00601430539973,0.12682656943798065,0.0,135.5106658935547,0.01146464142948389,0.003585962811484933
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800370927893.jpg,137.00601430539973,0.12682656943798065,0.0,135.5106658935547,0.01146464142948389,0.003585962811484933
n015-2018-11-21-19-38-26+0800__CAM_FRONT_LEFT__1542800863404844.jpg,136.3722097016871,0.12739911675453186,0.0,133.88372802734375,0.06131969019770622,0.7200344800949097
